pvsnr,vsnr,vm,aktiv,spartek,vtr_dau,vtrweg,STORNGRD,gesbeitr,SDANZAHL,SCHAGESA,KOSTGESA,KOSTGEKA,kosten_verw,kosten_prov,plz,alter,SDBEITR5,HSN,KILOMETERSTAND,end_year,end_month,end_day,beg_year,beg_month,beg_day,gfeld_c,ort_id,anr_no,gender_id,plz_id,Customer_beg_year,Electric,car_model
27084513,27084513-003,00 000 4149,1,1,157.0,2,,"241,81",0.0,"0,00","0,00","0,00","9,83","11,83",92543,53.0,"104,78",603.0,51.0,,,,2024,10,25,70270,7439,71295,1,7290,2024.0,1,2564
24412466,24412466-003,00 000 5348,1,2,139.0,2,,"194,18",0.0,"0,00","0,00","0,00","8,29","7,98",18233,77.0,"73,08",708.0,262.0,,,,2024,11,12,70270,7139,71295,1,1796,2016.0,1,1352
25190959,25190959-012,00 000 7418,1,3,1.144,2,,"44,96",0.0,"0,00","0,00","0,00","13,15","12,82",21635,998.0,"121,31",517.0,,,,,2022,2,11,70269,1024,71297,3,653,2020.0,1,1454
26560935,26560935-001,00 000 1357,1,3,395.0,4,,"221,44",0.0,"0,00","0,00","0,00","42,00","28,89",96146,44.0,"371,50",7593.0,204.44,,,,2024,3,1,70270,7514,71295,1,15616,2024.0,1,583
26089843,26089843-001,00 000 2854,0,3,758.0,2,31.0,"57,98",0.0,"0,00","0,00","0,00","12,34","11,96",55743,43.0,"114,35",5013.0,81.3,2025.0,1.0,1.0,2022,12,5,70270,4387,71296,2,4483,2022.0,1,563
26491507,26491507-001,00 000 1833,1,1,455.0,1,,"636,19",0.0,"0,00","0,00","0,00","128,91","77,05",24558,49.0,"746,91",588.0,228.0,,,,2024,1,1,70270,13,71296,2,12,2024.0,1,129
26433764,26433764-001,00 000 6333,0,2,366.0,2,311.0,"270,00",0.0,"0,00","0,00","0,00","30,08","28,51",22119,38.0,"270,00",35.0,173.0,2025.0,1.0,1.0,2024,1,1,70270,127,71296,2,660,2024.0,1,37
25761788,25761788-002,00 000 1357,0,2,731.0,4,,"234,98",0.0,"0,00","0,00","0,00","52,63","35,52",56218,63.0,"453,01",5.0,195.0,2025.0,1.0,1.0,2023,1,1,70270,1046,71295,1,10963,2022.0,1,1947
25030515,25030515-003,00 000 5233,0,3,300.0,2,998.0,"0,00",0.0,"0,00","0,00","0,00","2,85","2,88",54570,51.0,"27,85",1497.0,,2024.0,10.0,27.0,2024,1,1,70270,8781,71295,1,5943,2020.0,1,3432
25643863,25643863-155,00 000 4118,0,3,184.0,2,36.0,"70,00",0.0,"0,00","0,00","0,00","4,02","3,76",82049,998.0,"35,39",7118.0,,2023.0,4.0,26.0,2022,10,24,70271,3406,71298,4,3350,2022.0,1,649
25726152,25726152-001,00 000 2984,0,2,344.0,2,50.0,"288,31",0.0,"0,00","0,00","0,00","32,13","28,76",10315,37.0,"263,13",8004.0,54.0,2023.0,1.0,1.0,2022,1,22,70270,572,71295,1,2205,2022.0,1,1632
26008358,26008358-001,00 000 2984,0,1,576.0,2,36.0,"271,08",1.0,"637,89","637,89","641,83","40,60","42,80",93049,41.0,"383,36",603.0,134.0,2024.0,7.0,30.0,2023,1,1,70270,1488,71295,1,2472,2023.0,1,1299
26522174,26522174-002,12 278 8401,1,2,455.0,2,,"642,35",0.0,"0,00","0,00","0,00","130,84","124,43",10777,47.0,"1.170,14",1313.0,60.0,,,,2024,1,1,70270,572,71295,1,6553,2024.0,1,1317
26088675,26088675-012,00 000 2980,0,2,731.0,2,312.0,"262,29",0.0,"0,00","0,00","0,00","58,77","53,76",97877,998.0,"504,54",3333.0,,2025.0,1.0,1.0,2023,1,1,70270,3124,71298,4,2993,2023.0,1,1875
26471350,26471350-001,00 000 9240,1,2,455.0,2,,"300,54",0.0,"0,00","0,00","0,00","41,31","39,35",94544,35.0,"368,78",1349.0,30.0,,,,2024,1,1,70270,1149,71296,2,778,2024.0,1,783
27166993,27166993-001,12 278 8454,1,1,89.0,2,,181.68,0.0,0,0,0,4.1,5.22,83059,55.0,"45,42",8566.0,142.0,,,,2025,1,1,70270,3320,71295,1,9378,2025.0,1,131
24636753,24636753-003,00 000 1362,1,1,614.0,4,,"293,70",1.0,"887,88","887,88","889,49","57,93","39,12",98634,26.0,"500,28",8004.0,15.0,,,,2023,7,26,70270,3677,71295,1,1548,2017.0,1,1500
24394937,24394937-003,00 000 0109,0,3,320.0,1,40.0,"242,47",0.0,"0,00","0,00","0,00","42,09","18,20",24943,27.0,"214,89",999.0,375.0,2023.0,5.0,21.0,2022,7,5,70270,2,71295,1,8731,2016.0,1,1538
26940020,26940020-001,00 000 1357,1,2,298.0,4,,"214,38",0.0,"0,00","0,00","0,00","20,30","13,46",18437,60.0,"175,68",603.0,51.0,,,,2024,6,6,70270,1017,71296,2,1867,2024.0,1,2237
26427596,26427596-001,00 000 7736,1,1,455.0,2,,"633,50",0.0,"0,00","0,00","0,00","62,21","71,69",94250,53.0,"644,26",9101.0,121.0,,,,2024,1,1,70270,7321,71295,1,7224,2024.0,1,2529
22997821,22997821-013,00 000 6916,1,2,1.182,2,,"29,14",0.0,"0,00","0,00","0,00","9,67","8,82",31848,48.0,"81,85",9640.0,,,,,2022,1,4,70270,4333,71295,1,8271,2004.0,1,3432
24964468,24964468-006,00 000 7221,1,1,455.0,2,,"187,62",0.0,"0,00","0,00","0,00","19,50","22,44",35102,71.0,"201,75",8749.0,,,,,2024,1,1,70271,4362,71295,1,4454,2024.0,1,1422
25432602,25432602-002,00 000 1906,0,2,355.0,1,999.0,"39,30",0.0,"0,00","0,00","0,00","6,63","3,23",22964,25.0,"38,21",901.0,,2025.0,3.0,1.0,2024,3,11,70270,191,71295,1,151,2020.0,1,0
96684043,96684043-003,00 000 1366,1,3,474.0,4,,"45,97",0.0,"0,00","0,00","0,00","7,22","4,97",40764,64.0,"63,79",1329.0,11.0,,,,2023,12,13,70270,998,71295,1,629,2017.0,1,97
25520756,25520756-002,00 000 1388,0,2,366.0,4,,"349,80",0.0,"0,00","0,00","0,00","40,31","27,35",58675,29.0,"349,80",710.0,146.0,2024.0,8.0,7.0,2023,8,7,70270,4085,71295,1,4134,2020.0,1,1151
24500818,24500818-002,00 000 2226,1,2,899.0,1,,"600,58",0.0,"0,00","0,00","0,00","285,09","136,16",19406,52.0,"1.631,61",7593.0,153.0,,,,2022,10,14,70270,2239,71295,1,10602,2017.0,1,268
27261535,27261535-001,12 213 8001,1,3,26.0,2,,29.93,0.0,0,0,0,0.21,0.23,13507,47.0,"2,16",2115.0,,,,,2025,3,5,70270,572,71296,2,3637,2025.0,1,0
26955106,26955106-001,00 000 7741,0,2,287.0,2,31.0,"248,04",0.0,"0,00","0,00","0,00","21,57","20,45",24594,998.0,"193,61",603.0,83.0,2025.0,1.0,1.0,2024,3,20,70270,464,71297,3,101,2024.0,1,608
26430986,26430986-001,00 000 1362,0,2,220.0,4,,"188,76",1.0,"0,00","0,00","0,00","12,58","8,77",53819,61.0,"113,78",3003.0,182.0,2024.0,8.0,8.0,2024,1,1,70270,4132,71295,1,4181,2024.0,1,321
27119828,27119828-002,00 000 7724,1,2,89.0,2,,538.6,0.0,0,0,0,15.4,14.95,36433,63.0,"134,65",5.0,114.0,,,,2025,1,1,70270,1426,71295,1,1076,2025.0,1,13
25992173,25992173-002,00 000 4488,1,2,820.0,2,,"151,60",0.0,"0,00","0,00","0,00","35,63","32,83",47829,65.0,"306,51",710.0,67.0,,,,2023,1,1,70270,1293,71295,1,931,2023.0,1,806
27244304,27244304-001,00 000 1357,1,3,41.0,4,,78.88,0.0,0,0,0,1.15,0.71,81677,22.0,"9,42",5013.0,148.0,,,,2025,2,18,70270,1041,71296,2,2320,2025.0,1,1171
26477222,26477222-002,00 000 8582,1,2,455.0,2,,"254,41",0.0,"0,00","0,00","0,00","33,75","32,16",85521,998.0,"301,26",8566.0,175.0,,,,2024,1,1,70270,6858,71298,4,3456,2024.0,1,252
26872370,26872370-001,00 000 3617,1,2,370.0,2,,"155,11",0.0,"0,00","0,00","0,00","16,27","15,52",46342,75.0,"144,97",1688.0,36.1,,,,2024,3,26,70270,1112,71296,2,13640,2024.0,1,105
25804071,25804071-004,00 000 9240,1,2,1.185,2,,"230,52",0.0,"0,00","0,00","0,00","74,66","68,22",26203,998.0,"633,23",8566.0,,,,,2022,1,1,70271,2500,71298,4,12317,2022.0,1,86
96696270,96696270-002,00 000 1357,1,3,423.0,4,,"157,09",1.0,"568,26","568,26","568,93","21,56","14,82",24796,32.0,"190,65",9101.0,73.0,,,,2024,2,2,70270,771,71296,2,297,2017.0,1,395
27106978,27106978-001,00 000 8048,1,1,140.0,2,,"222,75",0.0,"0,00","0,00","0,00","9,03","10,86",77654,51.0,"96,23",1727.0,25.0,,,,2024,11,11,70270,1582,71296,2,2789,2024.0,2,1065
22518703,22518703-001,00 000 1645,1,1,1.185,1,,"296,98",1.0,"6.972,88","6.972,88","6.999,84","27,18","16,58",24814,44.0,"161,31",603.0,15.125,,,,2022,1,1,70270,550,71295,1,15338,1999.0,1,574
25696413,25696413-002,00 000 0122,0,1,538.0,1,36.0,"141,10",0.0,"0,00","0,00","0,00","35,27","20,45",24986,54.0,"198,93",709.0,,2024.0,10.0,24.0,2023,5,5,70270,15,71295,1,12010,2021.0,1,425
26591710,26591710-001,00 000 5083,1,2,391.0,2,,"279,30",0.0,"0,00","0,00","0,00","32,52","31,01",4895,41.0,"290,07",8566.0,164.0,,,,2024,3,5,70270,7411,71295,1,6371,2024.0,1,775
25887728,25887728-001,00 000 2117,0,2,613.0,1,31.0,"30,75",0.0,"0,00","0,00","0,00","8,98","4,21",25926,34.0,"51,00",8110.0,,2024.0,1.0,1.0,2022,4,28,70270,475,71295,1,14520,2022.0,1,3432
27213565,27213565-001,00 000 4444,1,2,61.0,2,,138.56,0.0,0,0,0,2.73,2.65,96142,36.0,"23,86",588.0,19.8,,,,2025,1,29,70270,2128,71295,1,1827,2025.0,1,2596
26227406,26227406-001,00 000 1357,0,2,366.0,4,,"277,93",0.0,"0,00","0,00","0,00","32,49","21,83",69517,36.0,"277,93",35.0,139.0,2024.0,6.0,16.0,2023,6,16,70270,1181,71295,1,811,2023.0,1,103
26448986,26448986-003,00 000 7741,1,1,152.0,2,,"197,06",0.0,"0,00","0,00","0,00","7,87","9,48",63456,47.0,"84,00",1727.0,55.0,,,,2024,10,30,70270,1547,71296,2,4679,2024.0,1,115
6091865,06091865-003,00 000 1107,1,1,303.0,1,,"275,27",0.0,"0,00","0,00","0,00","40,21","24,19",25693,67.0,"234,79",2228.0,2.0,,,,2024,6,1,70270,260,71295,1,179,1985.0,1,232
26188575,26188575-002,00 000 1366,0,2,292.0,4,,"19,60",0.0,"0,00","0,00","0,00","1,73","1,21",68723,37.0,"15,68",900.0,,2025.0,3.0,1.0,2024,5,13,70270,3555,71295,1,924,2023.0,1,0
26541550,26541550-001,00 000 9240,0,3,355.0,2,31.0,"683,01",0.0,"0,00","0,00","0,00","67,67","68,47",86343,49.0,"662,14",5.0,34.9,2025.0,1.0,1.0,2024,1,12,70270,2259,71295,1,8745,2024.0,1,1588
26028713,26028713-001,00 000 5089,1,3,820.0,2,,"206,79",0.0,"0,00","0,00","0,00","43,26","42,65",25872,48.0,"406,80",588.0,221.539,,,,2023,1,1,70270,886,71296,2,425,2023.0,1,1088
27139457,27139457-001,00 000 4983,1,2,89.0,2,,145.62,0.0,0,0,0,4.17,4.04,67161,55.0,"36,41",1727.0,50.0,,,,2025,1,1,70270,6688,71296,2,6774,2025.0,1,0
26240647,26240647-001,00 000 7741,1,2,650.0,2,,"183,77",0.0,"0,00","0,00","0,00","30,73","28,63",92676,50.0,"267,36",603.0,55.0,,,,2023,6,20,70270,6354,71296,2,6489,2023.0,1,175
26913574,26913574-001,00 000 1366,0,2,34.0,4,,"19,60",0.0,"0,00","0,00","0,00","0,20","0,14",88459,35.0,"1,80",900.0,,2024.0,6.0,13.0,2024,5,10,70270,6713,71295,1,6794,2024.0,1,0
24907419,24907419-003,00 000 3909,0,2,68.0,2,312.0,"187,42",0.0,"0,00","0,00","0,00","3,83","3,63",91790,48.0,"34,36",588.0,121.0,2025.0,1.0,1.0,2024,10,25,70270,2731,71295,1,2537,2019.0,1,349
27007885,27007885-001,00 000 1362,1,2,205.0,4,,"839,54",0.0,"0,00","0,00","0,00","56,02","36,36",4205,52.0,"475,74",603.0,188.0,,,,2024,9,7,70270,977,71295,1,5884,2024.0,1,936
26514348,26514348-001,00 000 1382,0,2,365.0,4,,"441,52",1.0,"7.200,00","9.761,12","11.054,30","48,75","33,96",33102,40.0,"440,30",603.0,130.0,2024.0,12.0,26.0,2023,12,27,70270,1470,71295,1,1150,2023.0,1,267
96837368,96837368-001,00 000 1380,1,1,370.0,4,,"284,10",0.0,"0,00","0,00","0,00","32,07","21,79",68799,65.0,"280,61",3333.0,98.0,,,,2024,3,26,70270,3621,71295,1,3600,2024.0,1,1120
26006025,26006025-001,00 000 7290,1,3,820.0,2,,"119,13",0.0,"0,00","0,00","0,00","31,81","31,11",1640,53.0,"296,63",603.0,253.0,,,,2023,1,1,70270,3041,71295,1,2887,2023.0,1,516
96873845,96873845-002,00 000 1394,1,2,27.0,4,,19.77,0.0,0,0,0,0.19,0.11,15745,59.0,"1,48",2296.0,,,,,2025,3,4,70270,2727,71295,1,2531,2023.0,1,0
26289464,26289464-001,00 000 1366,0,2,0.0,4,,"486,39",0.0,"0,00","0,00","0,00","0,00","0,00",92655,29.0,"0,00",7593.0,182.0,2023.0,8.0,24.0,2023,8,24,70270,4413,71295,1,4517,2023.0,1,778
25619593,25619593-009,00 000 1803,0,3,671.0,1,311.0,"78,57",0.0,"0,00","0,00","0,00","27,87","12,02",22113,998.0,"142,45",3333.0,,2024.0,1.0,1.0,2022,3,1,70271,757,71298,4,465,2021.0,1,1230
26550997,26550997-001,00 000 3732,1,2,453.0,2,,"634,67",0.0,"0,00","0,00","0,00","90,03","85,75",21423,24.0,"803,94",603.0,111.0,,,,2024,1,3,70270,908,71296,2,8784,2024.0,1,116
25517913,25517913-002,00 000 8249,0,2,306.0,2,312.0,"1.087,26",0.0,"0,00","0,00","0,00","110,54","97,49",13503,40.0,"906,05",1004.0,310.0,2024.0,1.0,1.0,2023,3,1,70270,572,71296,2,11621,2021.0,1,155
97409620,97409620-001,00 000 9240,0,2,550.0,2,312.0,"118,80",0.0,"0,00","0,00","0,00","19,92","18,44",92358,65.0,"173,58",1727.0,12.0,2025.0,1.0,1.0,2023,7,1,70270,2867,71295,1,2684,2019.0,1,0
26509094,26509094-001,00 000 8417,1,1,455.0,2,,"798,58",0.0,"0,00","0,00","0,00","69,98","80,96",21029,57.0,"726,59",583.0,53.7,,,,2024,1,1,70270,127,71295,1,352,2024.0,1,130
23819099,23819099-009,00 000 2057,0,2,310.0,2,36.0,"439,07",0.0,"0,00","0,00","0,00","43,41","38,57",97720,998.0,"359,21",8212.0,,2024.0,2.0,3.0,2023,3,30,70271,2221,71298,4,1928,2012.0,1,1449
27080066,27080066-001,00 000 7571,1,2,89.0,2,,298.59,0.0,0,0,0,8.54,8.29,76456,77.0,"74,65",1349.0,40.0,,,,2025,1,1,70270,3071,71296,2,2924,2025.0,1,1918
25853068,25853068-001,00 000 4927,1,1,958.0,2,,"135,98",0.0,"0,00","0,00","0,00","29,53","31,87",1099,45.0,"283,70",5984.0,40.037,,,,2022,8,16,70270,148,71296,2,13607,2022.0,1,116
25727265,25727265-004,00 000 6200,0,1,181.0,2,501.0,"387,60",0.0,"0,00","0,00","0,00","18,79","20,98",25826,998.0,"190,57",1727.0,,2025.0,1.0,1.0,2024,7,4,70271,84,71298,4,10568,2021.0,1,638
26485441,26485441-001,12 236 2001,1,2,455.0,2,,"316,58",0.0,"0,00","0,00","0,00","41,09","39,15",51789,58.0,"366,70",1313.0,273.0,,,,2024,1,1,70270,1774,71296,2,1446,2024.0,1,1056
26078285,26078285-001,00 000 1357,0,2,365.0,4,,"287,13",0.0,"0,00","0,00","0,00","35,09","22,91",84056,52.0,"287,13",3003.0,190.0,2024.0,1.0,1.0,2023,1,1,70270,5618,71296,2,5822,2023.0,1,1257
27037644,27037644-001,00 000 1366,0,2,169.0,4,,"22,54",0.0,"0,00","0,00","0,00","1,16","0,81",63110,60.0,"10,52",2296.0,,2025.0,3.0,1.0,2024,9,13,70270,1670,71295,1,1323,2024.0,1,0
26599347,26599347-003,00 000 1362,1,2,118.0,4,,"395,47",0.0,"0,00","0,00","0,00","15,94","9,85",97342,21.0,"129,63",9101.0,296.0,,,,2024,12,3,70270,5131,71295,1,1131,2024.0,1,1538
26044338,26044338-001,00 000 1380,0,3,348.0,4,,"78,76",0.0,"0,00","0,00","0,00","9,26","5,93",82194,78.0,"75,04",5.0,149.0,2023.0,11.0,7.0,2022,11,24,70270,3159,71296,2,3035,2022.0,1,284
22418794,22418794-006,00 000 1516,0,2,366.0,1,999.0,"27,50",0.0,"0,00","0,00","0,00","4,82","2,27",25335,47.0,"27,50",1958.0,,2024.0,3.0,1.0,2023,3,1,70271,442,71295,1,289,2000.0,1,0
25888488,25888488-016,00 000 9613,1,2,820.0,2,,"620,26",0.0,"0,00","0,00","0,00","128,87","118,77",27232,998.0,"1.107,87",3333.0,,,,,2023,1,1,70271,1916,71298,4,9082,2022.0,1,1106
26503852,26503852-002,00 000 4964,1,2,455.0,2,,"116,87",0.0,"0,00","0,00","0,00","15,17","14,46",78713,67.0,"135,43",3001.0,,,,,2024,1,1,70270,2647,71295,1,2438,2024.0,1,759
26975541,26975541-001,00 000 0337,0,3,174.0,1,36.0,"41,90",0.0,"0,00","0,00","0,00","3,75","1,70",24340,72.0,"20,14",5013.0,91.0,2025.0,3.0,19.0,2024,9,26,70270,49,71296,2,41,2024.0,1,207
26366158,26366158-002,00 000 2397,1,2,455.0,2,,"533,20",0.0,"0,00","0,00","0,00","76,01","72,40",58730,45.0,"678,75",603.0,100.0,,,,2024,1,1,70270,2615,71296,2,2397,2024.0,1,107
26958411,26958411-001,00 000 2753,1,3,283.0,2,,"31,21",0.0,"0,00","0,00","0,00","1,97","2,00",94486,34.0,"19,32",7100.0,,,,,2024,6,21,70270,3318,71295,1,3237,2024.0,1,53
26395748,26395748-003,00 000 1362,1,2,455.0,4,,"248,63",0.0,"0,00","0,00","0,00","28,47","19,05",86405,52.0,"248,34",7118.0,254.0,,,,2024,1,1,70270,4947,71295,1,5146,2024.0,1,594
26870931,26870931-001,00 000 1357,1,2,370.0,4,,"351,72",0.0,"0,00","0,00","0,00","43,94","29,43",72793,30.0,"383,52",603.0,120.0,,,,2024,3,26,70270,3552,71296,2,9736,2024.0,1,641
26033698,26033698-001,00 000 6333,1,2,820.0,2,,"74,42",0.0,"0,00","0,00","0,00","16,50","15,21",19370,64.0,"141,95",7593.0,40.2,,,,2023,1,1,70270,632,71295,1,8627,2023.0,1,33
26320277,26320277-001,00 000 1357,1,3,546.0,4,,"79,26",0.0,"0,00","0,00","0,00","13,53","9,22",65451,37.0,"118,17",710.0,179.0,,,,2023,10,2,70270,3845,71296,2,3855,2023.0,1,46
26335126,26335126-001,00 000 1364,1,3,456.0,4,,"122,73",0.0,"0,00","0,00","0,00","18,33","12,64",44287,39.0,"162,39",7118.0,212.0,,,,2023,12,31,70270,900,71296,2,1628,2023.0,1,1449
23002403,23002403-003,12 270 2002,1,3,279.0,2,,"82,00",0.0,"0,00","0,00","0,00","6,06","6,32",66773,55.0,"60,26",603.0,204.0,,,,2024,6,25,70270,3342,71296,2,3273,2004.0,1,36
24576397,24576397-002,00 000 6534,1,1,216.0,2,,"778,63",0.0,"0,00","0,00","0,00","51,43","60,17",1968,25.0,"537,98",603.0,113.5,,,,2024,8,27,70270,1031,71295,1,663,2017.0,1,560
6116917,06116917-005,00 000 2761,1,2,272.0,2,,"29,67",0.0,"0,00","0,00","0,00","2,49","2,38",25767,67.0,"22,17",381.0,,,,,2024,7,2,70270,415,71296,2,93,1986.0,1,1454
25750541,25750541-001,00 000 9945,1,3,1.185,2,,"268,46",0.0,"0,00","0,00","0,00","75,87","73,96",94491,42.0,"699,71",7967.0,210.0,,,,2022,1,1,70270,5922,71295,1,11816,2021.0,1,63
26128459,26128459-001,00 000 1357,0,3,366.0,4,,"82,05",0.0,"0,00","0,00","0,00","11,02","7,25",41189,56.0,"91,49",603.0,60.0,2024.0,3.0,1.0,2023,3,1,70270,775,71296,2,5542,2023.0,1,870
26998876,26998876-002,00 000 9481,0,2,71.0,2,36.0,"697,84",0.0,"0,00","0,00","0,00","15,12","14,33",93128,55.0,"135,69",35.0,189.0,2024.0,12.0,24.0,2024,10,14,70270,2854,71295,1,2669,2024.0,1,110
25868113,25868113-003,00 000 1383,1,1,566.0,4,,"296,30",0.0,"0,00","0,00","0,00","54,84","37,17",49716,26.0,"475,88",588.0,56.0,,,,2023,9,12,70270,1616,71295,1,1266,2022.0,1,1529
27019945,27019945-001,00 000 9059,0,2,0.0,2,42.0,"1.228,62",0.0,"0,00","0,00","0,00","0,00","0,00",76131,43.0,"0,00",3003.0,399.0,2024.0,8.0,19.0,2024,8,19,70270,1378,71296,2,4382,2024.0,1,1222
8081077,08081077-014,00 000 1803,1,2,89.0,1,,188.21,0.0,0,0,0,8.15,3.96,24620,62.0,"47,05",603.0,169.341,,,,2025,1,1,70269,378,71295,1,272,1937.0,1,477
26927520,26927520-002,00 000 2981,1,2,154.0,2,,"27,22",0.0,"0,00","0,00","0,00","1,31","1,26",54666,998.0,"11,57",1620.0,,,,,2024,10,28,70270,8202,71297,3,7674,2024.0,1,106
27121736,27121736-001,00 000 9240,1,2,132.0,2,,"721,72",0.0,"0,00","0,00","0,00","27,09","26,11",58091,60.0,"238,61",3003.0,94.1,,,,2024,11,19,70270,879,71295,1,3733,2024.0,1,1032
25736361,25736361-003,00 000 8988,1,3,465.0,2,,"62,07",0.0,"0,00","0,00","0,00","8,15","8,37",57610,27.0,"80,30",5.0,,,,,2023,12,22,70270,3281,71295,1,3190,2021.0,1,2873
26869935,26869935-001,00 000 9240,1,1,371.0,2,,"590,76",1.0,"3.200,00","3.624,89","3.660,23","53,34","61,64",35689,998.0,"553,44",2222.0,59.2,,,,2024,3,25,70270,1254,71297,3,15072,2024.0,1,672
22019036,22019036-004,00 000 1916,1,2,30.0,1,,39.3,0.0,0,0,0,0.57,0.28,21039,83.0,"3,28",6538.0,,,,,2025,3,1,70270,127,71295,1,153,1992.0,1,0
26475849,26475849-001,00 000 7301,0,3,47.0,2,998.0,"0,00",0.0,"0,00","0,00","0,00","2,49","2,40",15827,74.0,"22,94",8252.0,70.324,2024.0,1.0,21.0,2023,12,5,70270,996,71295,1,626,2023.0,1,620
25981067,25981067-001,00 000 7290,0,2,703.0,2,36.0,"90,73",0.0,"0,00","0,00","0,00","19,84","18,12",76571,77.0,"169,93",1113.0,80.0,2024.0,12.0,4.0,2023,1,1,70270,2032,71295,1,1726,2023.0,1,346
26195959,26195959-001,00 000 9240,1,2,720.0,2,,"34,81",0.0,"0,00","0,00","0,00","8,59","7,93",89367,42.0,"74,08",6007.0,,,,,2023,4,11,70270,5436,71295,1,9339,2023.0,1,345
26378863,26378863-001,00 000 5252,1,1,455.0,2,,"309,48",0.0,"0,00","0,00","0,00","31,85","36,66",35630,56.0,"329,57",5984.0,65.0,,,,2024,1,1,70270,2591,71296,2,2366,2024.0,1,170
26866941,26866941-001,00 000 7741,0,3,288.0,2,36.0,"477,43",0.0,"0,00","0,00","0,00","34,43","34,84",60439,37.0,"336,93",5.0,165.0,2025.0,1.0,2.0,2024,3,20,70270,1035,71296,2,4196,2024.0,1,1655
23179048,23179048-006,00 000 1825,0,2,366.0,1,999.0,"39,30",0.0,"0,00","0,00","0,00","6,89","3,25",23813,74.0,"39,30",901.0,,2024.0,3.0,1.0,2023,3,1,70270,360,71295,1,266,2005.0,1,0
25737568,25737568-001,00 000 1369,1,1,1.185,4,,"264,96",0.0,"0,00","0,00","0,00","106,01","67,03",31303,43.0,"864,83",8566.0,103.0,,,,2022,1,1,70270,1898,71296,2,1576,2022.0,1,1663
26908657,26908657-001,00 000 6737,0,3,243.0,2,31.0,"17,08",0.0,"0,00","0,00","0,00","1,15","1,17",94419,45.0,"11,29",4013.0,,2025.0,1.0,1.0,2024,5,3,70270,5877,71295,1,6065,2024.0,1,1729
25525203,25525203-003,00 000 1833,1,3,875.0,1,,"76,70",0.0,"0,00","0,00","0,00","31,69","13,88",24568,62.0,"164,82",9960.0,,,,,2022,11,7,70270,1782,71295,1,10543,2021.0,1,812
26584183,26584183-002,00 000 1832,1,3,397.0,1,,"50,88",0.0,"0,00","0,00","0,00","8,60","3,86",24568,34.0,"45,55",3001.0,,,,,2024,2,28,70271,337,71295,1,248,2024.0,1,687
25948366,25948366-001,00 000 1388,1,2,952.0,4,,"197,41",0.0,"0,00","0,00","0,00","63,93","41,57",55129,61.0,"533,88",3004.0,135.0,,,,2022,8,22,70270,2300,71295,1,4832,2022.0,1,1594
25922529,25922529-001,00 000 1357,1,2,998.0,4,,"305,80",0.0,"0,00","0,00","0,00","88,30","57,33",86167,40.0,"737,69",8566.0,103.0,,,,2022,7,7,70270,2135,71296,2,2560,2022.0,1,1015
26048220,26048220-001,00 000 2984,0,2,731.0,2,50.0,"274,65",0.0,"0,00","0,00","0,00","42,74","39,35",1983,54.0,"369,88",8004.0,120.0,2025.0,1.0,1.0,2023,1,1,70270,3454,71295,1,15151,2023.0,1,111
25826319,25826319-001,00 000 8942,1,2,1.182,2,,"217,05",0.0,"0,00","0,00","0,00","77,79","71,01",46519,85.0,"658,62",1313.0,105.0,,,,2022,1,4,70270,2345,71295,1,11898,2022.0,1,539
25926088,25926088-001,00 000 5954,0,2,360.0,2,999.0,"70,74",0.0,"0,00","0,00","0,00","8,49","7,48",57578,46.0,"69,56",4068.0,,2024.0,3.0,1.0,2023,3,7,70270,5123,71295,1,13633,2023.0,1,0
26100455,26100455-001,00 000 1366,1,3,839.0,4,,"223,20",0.0,"0,00","0,00","0,00","49,85","33,58",33104,37.0,"429,06",603.0,47.0,,,,2022,12,13,70270,1470,71295,1,1448,2020.0,1,88
23738550,23738550-001,00 000 7138,1,3,455.0,2,,"198,08",0.0,"0,00","0,00","0,00","19,12","19,80",82547,60.0,"189,45",5984.0,103.0,,,,2024,1,1,70270,6332,71296,2,6475,2024.0,1,149
26583167,26583167-001,00 000 4543,1,1,398.0,2,,"527,58",1.0,"128,52","128,52","129,31","45,82","53,01",67551,47.0,"475,76",8566.0,5.0,,,,2024,2,27,70270,1477,71296,2,1905,2024.0,1,785
26389145,26389145-001,00 000 1357,1,3,466.0,4,,"45,97",0.0,"0,00","0,00","0,00","7,62","5,26",72070,36.0,"67,52",4136.0,110.0,,,,2023,12,21,70270,2775,71296,2,5088,2023.0,1,147
26282244,26282244-001,00 000 1369,0,3,366.0,4,,"80,43",0.0,"0,00","0,00","0,00","9,11","6,32",6686,67.0,"80,43",603.0,109.0,2024.0,10.0,7.0,2023,10,7,70270,5119,71295,1,5328,2023.0,1,526
26294187,26294187-001,00 000 8821,1,1,579.0,2,,"563,90",0.0,"0,00","0,00","0,00","80,19","89,77",35305,26.0,"805,52",8566.0,74.5,,,,2023,8,30,70270,1297,71295,1,932,2023.0,1,2569
22388751,22388751-242,00 000 8421,0,1,162.0,2,36.0,"540,67",0.0,"0,00","0,00","0,00","26,34","26,74",33758,998.0,"237,29",1313.0,,2023.0,9.0,8.0,2023,3,30,70271,1520,71298,4,1173,2007.0,1,3579
25725369,25725369-022,12 252 2001,0,1,365.0,2,30.0,"305,00",0.0,"0,00","0,00","0,00","33,86","34,37",81379,998.0,"305,00",603.0,,2024.0,1.0,1.0,2023,1,1,70271,1041,71298,4,10260,2023.0,1,2441
